#20        /15000 episodes , avg train score : -7.8, test score: 0.2 n_buffer : 1401
#40        /15000 episodes , avg train score : -11.6, test score: -2.0 n_buffer : 3177
#60        /15000 episodes , avg train score : -2.4, test score: -2.0 n_buffer : 5177
/home/vivianchen/Desktop/workspace/ma_gym_dataset/scripts/maddpg.py:35: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /opt/conda/conda-bld/pytorch_1670525493953/work/torch/csrc/utils/tensor_new.cpp:230.)
  torch.tensor(a_lst, dtype=torch.float), \
#6160      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6180      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6200      /15000 episodes , avg train score : -2.1, test score: -22.2 n_buffer : 50000
#6220      /15000 episodes , avg train score : -2.3, test score: -3.0 n_buffer : 50000
#6240      /15000 episodes , avg train score : -9.0, test score: -2.0 n_buffer : 50000
#6260      /15000 episodes , avg train score : -4.0, test score: -2.0 n_buffer : 50000
#6280      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6300      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6320      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6340      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6360      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6380      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6400      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6420      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6440      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6460      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6480      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6500      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6520      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6540      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6560      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6580      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6600      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6620      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6640      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6660      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6680      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6700      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6720      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6740      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6760      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6780      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6800      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6820      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6840      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6860      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6880      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6900      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6920      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6940      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6960      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#6980      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7000      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7020      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7040      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7060      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7080      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7100      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7120      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7140      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7160      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7180      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7200      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7220      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7240      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7260      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7280      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7300      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7320      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7340      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7360      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7380      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7400      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7420      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7440      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7460      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7480      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7500      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7520      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7540      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7560      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7580      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7600      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7620      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7640      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7660      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7680      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7700      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7720      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7740      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7760      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7780      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7800      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7820      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7840      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7860      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7880      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7900      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7920      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7940      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7960      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#7980      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8000      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8020      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8040      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8060      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8080      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8100      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8120      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8140      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8160      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8180      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8200      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8220      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8240      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8260      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8280      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8300      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8320      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8340      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8360      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8380      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8400      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8420      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8440      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8460      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8480      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8500      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8520      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8540      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8560      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8580      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8600      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8620      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8640      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8660      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8680      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8700      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8720      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8740      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8760      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8780      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8800      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8820      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8840      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8860      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8880      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8900      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8920      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8940      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8960      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#8980      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9000      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9020      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9040      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9060      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9080      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9100      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9120      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9140      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9160      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9180      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9200      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9220      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9240      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9260      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9280      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9300      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9320      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9340      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9360      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9380      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9400      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9420      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9440      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9460      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9480      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9500      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9520      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9540      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9560      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9580      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9600      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9620      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9640      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9660      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9680      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9700      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9720      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9740      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9760      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9780      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9800      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9820      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9840      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9860      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9880      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9900      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9920      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9940      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9960      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#9980      /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10000     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10020     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10040     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10060     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10080     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10100     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10120     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10140     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10160     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10180     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10200     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10220     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10240     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10260     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10280     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10300     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10320     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10340     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10360     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10380     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10400     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10420     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10440     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10460     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10480     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10500     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10520     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10540     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10560     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10580     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10600     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10620     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10640     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10660     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10680     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10700     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10720     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10740     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10760     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10780     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10800     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10820     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10840     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10860     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10880     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10900     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10920     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10940     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10960     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#10980     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11000     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11020     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11040     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11060     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11080     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11100     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11120     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11140     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11160     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11180     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11200     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11220     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11240     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11260     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11280     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11300     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11320     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11340     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11360     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11380     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11400     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11420     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11440     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11460     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11480     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11500     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11520     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11540     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11560     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11580     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11600     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11620     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11640     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11660     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11680     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11700     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11720     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11740     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11760     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11780     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11800     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11820     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11840     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11860     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11880     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11900     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11920     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11940     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11960     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#11980     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12000     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12020     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12040     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12060     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12080     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12100     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12120     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12140     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12160     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12180     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12200     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12220     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12240     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12260     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12280     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12300     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12320     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12340     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12360     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12380     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12400     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12420     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12440     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12460     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12480     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12500     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12520     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12540     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12560     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12580     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12600     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12620     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12640     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12660     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12680     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12700     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12720     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12740     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12760     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12780     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12800     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12820     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12840     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12860     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12880     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12900     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12920     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12940     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12960     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
#12980     /15000 episodes , avg train score : -2.0, test score: -2.0 n_buffer : 50000
